customer_id,age_group,region,branch_code,registration_date
CUST000551,18-25,west,BR0047,2022-09-03
CUST000552,18-25,South,BR0027,2017-07-04
CUST000553,60+,N,BR0061,2016-06-26
CUST000554,18-25,S,BR0024,07/04/2018
CUST000555,41-60,S,BR0013,13-11-2019
CUST000556,,North,BR0109,2019-02-25
CUST000557,26-40,West,BR0053,2017-10-09
CUST000558,60+,NORTH,BR0015,30-12-2021
CUST000559, 26-40,West,BR0115,2023-03-30
CUST000560,60 +,W,BR0011,13-04-2017
CUST000561,26-40,south,BR0109,11-07-2024
CUST000562,41 - 60,EAST ,BR0052,22/04/2018
CUST000563,41_60,SOUTH,BR0007,08/08/2015
CUST000564,41-60,NORTH,BR0067,2019-07-13
CUST000565,41-60 ,NORTH,BR0113,20/01/2022
CUST000566,18-25,East,BR0018,15-06-2017
CUST000567,60_plus,S,BR0034,29/11/2022
CUST000568,18-25,south,BR0095,2022-08-27
CUST000569,41_60,South,BR0040,20/06/2016
CUST000570,26-40,NORTH ,BR0055,2020-12-24
CUST000571,18-25,west,BR0104,2019-08-14
CUST000572,41-60,EAST ,BR0082,2019-10-20
CUST000573,60+,N,BR0044,2025-08-29
CUST000574,18 - 25,EAST ,BR0041,2026-07-23
CUST000575,26-40,S,BR0085,2025-06-25
CUST000576, 60+,N,BR0060,25/09/2021
CUST000577,18 - 25,west,BR0083,2020-04-18
CUST000578,26-40,EAST ,BR0056,2019-07-13
CUST000579,41-60,SOUTH,BR0063,2016-11-18
CUST000580,18_25,NORTH ,BR0093,03/22/2026
CUST000581,41_60,S,BR0104,30/09/2023
CUST000582,60+,South,BR0057,2016-04-03
CUST000583,18-25,West,BR0113,29-08-2025
CUST000584,18 - 25,NORTH,BR0101,2023-08-18
CUST000585,41 - 60, SOUTH,BR0117,2020-09-24
CUST000586,26-40, SOUTH,BR0113,2015-10-05
CUST000587,60_plus,EAST ,BR0105,2020-11-07
CUST000588,41_60,North,br0102,28-06-2019
CUST000589,18-25,S,BR0102,2017-12-29
CUST000590,41-60,west,BR0113,2020-01-13
CUST000591,26-40,south,BR0022,2020-11-01
CUST000592, 26-40, WEST ,BR0064,04/10/2019
CUST000593,41-60,West,BR0027,07-05-2021
CUST000594,26_40,north,BR0031,17-04-2023
CUST000595,18-25,EAST ,BR0092,2020-09-30
CUST000596,18-25,west,BR0086,2016-01-08
CUST000597,60+,East,BR0072,2018-10-23
CUST000598,60+,West,BR0041,20-04-2021
CUST000599,41-60,E,BR0115,07/01/2026
CUST000600,60+,North,BR0061,2024-10-15
CUST000601,60+, WEST ,BR0109,2022-11-03
CUST000602,26-40,E,BR0075,2015-02-03
CUST000603,60+,WEST,BR0004,2017-09-26
CUST000604,18-25,NORTH ,BR0085,
CUST000605,18 - 25,west,BR0094,2017-11-25
CUST000606,41-60,N,BR0049,05/20/2020
CUST000607,18-25, SOUTH,BR0037,2018-06-16
CUST000608,60 +,E,BR0086,2019-06-26
CUST000609,60+,WEST,BR0104,2024-07-21
CUST000610,60 +, SOUTH,BR0083,2024-10-22
CUST000611,41-60,East,BR0038,2016-01-05
CUST000612,60+,east,BR0011,2025-05-19
CUST000613,60+,east,BR0059,2020-12-11
CUST000614,26-40,EAST,,2017-08-13
CUST000615,60 +,west,BR0079,10/11/2023
CUST000616,26-40,North,BR0027,2020-06-03
CUST000617,26-40,West,BR0003,12/26/2024
CUST000618, 60+,E,br0051,09/07/2024
CUST000619,41-60,W,BR0079,2025-12-10
CUST000620,18_25,north,BR0054,2022-10-11
CUST000621,26-40,west,BR0065,08/10/2022
CUST000622,60+, WEST ,BR0087,05/08/2025
CUST000623,26-40,NORTH ,BR0026,04/30/2024
CUST000624,26-40,north,BR0046,2026-04-17
CUST000625,60+,N,BR0034,18/01/2016
CUST000626,26 - 40,NORTH,BR0057,06/27/2017
CUST000627, 18-25 ,North,BR0112,21-07-2021
CUST000628,60 +,south,BR0018,
CUST000629,60+,SOUTH,BR0092,2020-07-03
CUST000630,60+, WEST ,BR0115,02/11/2023
CUST000631,18 - 25,NORTH,BR0052,2016-05-18
CUST000632, 26-40,EAST ,BR0088,
CUST000633,41-60 , SOUTH,BR0027,01-12-2024
CUST000634,60+,NORTH,BR0050,2017-10-29
CUST000635,26-40,E,BR0082,2020-10-20
CUST000636, 60+,north,BR0065,2017-10-18
CUST000637,18_25,S,BR0115,2020-03-30
CUST000638,26 - 40,SOUTH,BR0075,2025-03-10
CUST000639,60+,West,BR0058,13-01-2024
CUST000640,60+, WEST ,BR0063,2018-08-27
CUST000641,60+,North,BR0005,04/14/2023
CUST000642,60+,EAST,BR0016,2021-10-20
CUST000643,26-40,WEST,BR0040,2025-12-18
CUST000644,18-25,E,BR0044,23/12/2017
CUST000645,60_plus,south,BR0080,03/22/2020
CUST000646,18 - 25,EAST,BR0091,05-12-2021
CUST000647,18-25,N,BR0097,12-09-2017
CUST000648,18-25,S,BR0104,2016-01-04
CUST000649,41_60,N,BR0033,2018-10-09
CUST000650,18-25,West,BR0042,2021-09-07
CUST000651,60+,NORTH,BR0097,29/05/2026
CUST000652,18-25,W,BR0062,2015-06-02
CUST000653,18-25,south,BR0058,25/07/2019
CUST000654,26-40,W,BR0001,27-06-2021
CUST000655,18_25,EAST ,BR0108,2026-06-12
CUST000656,18-25,North,BR0036,04/28/2026
CUST000657,41 - 60,west,BR0042,2022-05-14
CUST000658, 18-25 ,North,BR0115,2023-10-23
CUST000659, 18-25 ,WEST,BR0105,2023-09-04
CUST000660,18-25,,BR0096,2023-01-10
CUST000661,41 - 60,west,BR0064,2019-09-09
CUST000662,60+,West,BR0085,2018-12-08
CUST000663,18-25,S,BR0036,02-09-2020
CUST000664,18_25,north,BR0053,2025-06-19
CUST000665,18 - 25,EAST ,,2019-05-14
CUST000666,18 - 25,WEST,BR0026,2017-03-03
CUST000667, 18-25 ,east,BR0061,21/03/2016
CUST000668,26-40,WEST,BR0075,2015-10-01
CUST000669,18-25,WEST,BR0081,02-04-2016
CUST000670,60_plus,West,BR0101,2023-08-12
CUST000671,18-25,NORTH ,BR0076,07-07-2016
CUST000672,26 - 40,EAST ,BR0080,2015-12-28
CUST000673, 60+,east,BR0070,03-12-2021
CUST000674, 18-25 ,SOUTH,BR0105,2024-06-19
CUST000675,26-40, WEST ,BR0043,12-07-2022
CUST000676,26-40,NORTH ,BR0001,18-06-2025
CUST000677,41 - 60,West,BR0001,03-09-2015
CUST000678,60+,EAST,BR0026,16-11-2020
CUST000679,26-40,south,BR0003,2017-06-28
CUST000680,60+,East,BR0103,2016-06-19
CUST000681,26-40,west,BR0055,14/01/2016
CUST000682,41-60,north,BR0109,2025-12-19
CUST000683,60 +,S,BR0113,2026-03-08
CUST000684,41-60 , WEST ,BR0052,2015-10-27
CUST000685,60+,EAST ,BR0074,16-09-2020
CUST000686,18-25,East,BR0060,2025-02-12
CUST000687,60+,North,BR0034,2016-11-06
CUST000688,18-25,NORTH,BR0005,2022-05-21
CUST000689,41-60,S,BR0002,10/10/2022
CUST000690, 60+,NORTH ,BR0098,2020-02-08
CUST000691,60+, WEST ,BR0011,2024-05-14
CUST000692,18-25,south,BR0002,2022-12-15
CUST000693,60 +,E,BR0101,29-05-2022
CUST000694,60_plus,WEST,BR0025,15-02-2025
CUST000695,26-40,SOUTH,BR0078,07/23/2016
CUST000696,26-40,NORTH ,,30/04/2022
CUST000697,26-40, WEST ,BR0050,30/11/2017
CUST000698,60+,E,BR0092,03/02/2015
CUST000699, 60+,E,BR0059,2017-01-16
CUST000700,60+,EAST ,BR0104,11/01/2019
CUST000701,60_plus,S,BR0090,2018-07-17
CUST000702,41 - 60, SOUTH,BR0098,18/09/2016
CUST000703,41_60,East,BR0060,2025-05-11
CUST000704,26_40,EAST,BR0018,2025-11-15
CUST000705,26 - 40, SOUTH,BR0108,2017-04-03
CUST000706,60+,north,BR0046,2019-11-06
CUST000707,18_25,WEST,BR0007,2020-08-07
CUST000708,18-25,north,BR0088,02/03/2017
CUST000709,26 - 40,W,BR0042,08/24/2019
CUST000710,60+,north,BR0002,2023-09-24
CUST000711,41 - 60,NORTH,BR0053,14-04-2017
CUST000712,26-40,EAST ,BR0099,02/17/2022
CUST000713,, WEST ,BR0095,2015-04-19
CUST000714,18-25,West,BR0008,2019-07-13
CUST000715,18-25,west,BR0041,21-04-2024
CUST000716,18-25,east,BR0070,27/07/2020
CUST000717, 26-40,East,BR0001,2019-04-26
CUST000718,26-40,South,BR0055,2019-06-07
CUST000719,26-40,West,BR0101,2023-01-24
CUST000720,60_plus,West,BR0102,02/08/2024
CUST000721,41-60 ,south,BR0040,2025-10-14
CUST000722,60+,,BR0065,01/28/2024
CUST000723,41_60,NORTH ,BR0118,2018-08-23
CUST000724,41 - 60,west,BR0084,2020-07-14
CUST000725,41 - 60,North,BR0059,19-07-2020
CUST000726,26-40,NORTH ,BR0076,27/03/2019
CUST000727,60+,W,BR0053,2016-12-29
CUST000728,41-60, SOUTH,BR0001,2015-01-13
CUST000729, 60+,EAST ,BR0048,2025-11-29
CUST000730, 60+,South,BR0024,2024-03-02
CUST000731,18 - 25,EAST,BR0036,2020-04-07
CUST000732,18-25,N,BR0006,2015-03-01
CUST000733,41_60,E,BR0048,26/01/2022
CUST000734,60_plus,east,BR0001,2018-02-11
CUST000735,41 - 60,south,BR0088,
CUST000736,41-60,north,BR0030,2016-10-28
CUST000737,60 +,NORTH ,BR0025,2026-04-26
CUST000738,18-25,West,BR0015,2020-06-16
CUST000739,18-25,North,BR0042,11-12-2019
CUST000740,18 - 25,WEST,BR0043,13-06-2016
CUST000741,60 +,West,BR0015,19-08-2022
CUST000742, 18-25 ,EAST ,BR0001,05/04/2019
CUST000743,41-60,S,BR0076,2025-05-01
CUST000744,41-60,West,BR0019,09-10-2015
CUST000745,18-25,West,BR0091,2022-06-22
CUST000746,26 - 40, SOUTH,BR0039,07/28/2018
CUST000747,41_60,EAST ,BR0068,18-05-2019
CUST000748,18-25,north,BR0021,2025-10-27
CUST000749,26 - 40,north,BR0074,2018-04-24
CUST000750,26-40,West,BR0016,09/23/2024
CUST000751,60+, SOUTH,BR0089,03/06/2023
CUST000752,18_25,west,BR0057,2016-11-07
CUST000753,26-40,west,BR0013,11/10/2025
CUST000754,41-60 ,EAST,BR0111,2015-06-11
CUST000755,60+,North,BR0115,2019-01-14
CUST000756,41-60,South,BR0033,2017-10-18
CUST000757,26_40,North,BR0067,2024-12-23
CUST000758,41-60 ,E,BR0027,2016-01-02
CUST000759,41-60,S,BR0017,2020-09-19
CUST000760,26_40,EAST ,BR0019,01/15/2021
CUST000761,26 - 40, SOUTH,BR0041,08/01/2015
CUST000762,41-60,WEST,BR0012,2021-02-16
CUST000763,41-60, SOUTH,BR0101,16-11-2021
CUST000764, 18-25 ,E,BR0013,2023-09-27
CUST000765,60_plus,EAST,BR0092,01-07-2023
CUST000766,41 - 60, WEST ,BR0046,03/09/2021
CUST000767,26-40,north,BR0041,20-09-2016
CUST000768, 26-40,E,BR0104,05-07-2024
CUST000769,26_40,,BR0025,13-07-2024
CUST000770,26 - 40,N,BR0022,2020-01-18
CUST000771, 26-40,NORTH ,BR0022,08/08/2020
CUST000772,18-25,east,BR0095,11/02/2021
CUST000773,18_25,WEST,BR0079,2017-05-27
CUST000774,26_40,NORTH ,BR0011,2024-03-18
CUST000775,26 - 40, WEST ,BR0047,2021-01-16
CUST000776,60+,WEST,BR0112,2021-05-22
CUST000777,41-60, SOUTH,BR0035,11/02/2026
CUST000778,41_60,West,BR0014,2022-09-20
CUST000779,26-40,EAST ,,2025-10-08
CUST000780,60+,South,BR0015,19-07-2020
CUST000781,60 +,N,BR0025,2018-05-03
CUST000782,18-25,,BR0026,2024-02-19
CUST000783,26-40,WEST,BR0083,2023-02-26
CUST000784,60+,North,BR0007,2021-05-26
CUST000785,18_25,west,BR0015,2017-12-03
CUST000786,41 - 60,East,BR0027,2017-05-21
CUST000787,18-25,South,BR0119,2022-09-10
CUST000788, 26-40,North,BR0071,16/10/2022
CUST000789,18_25,W,BR0065,23-02-2021
CUST000790, 18-25 , SOUTH,BR0069,2018-09-17
CUST000791,60_plus,,BR0074,2026-07-02
CUST000792,41-60,east,BR0022,2021-07-18
CUST000793,41-60,North,br0027,17-10-2022
CUST000794,41-60,East,BR0079,27/03/2015
CUST000795,41-60,N,BR0112,21-05-2017
CUST000796,41 - 60, SOUTH,BR0035,2023-11-14
CUST000797,60+,WEST,BR0059,28-03-2019
CUST000798,26 - 40,East,BR0105,2016-07-22
CUST000799,60 +,N,BR0097,2023-06-23
CUST000800,18 - 25,South,BR0035,
CUST000801, 18-25 ,EAST,BR0062,2018-08-29
CUST000802,26-40,E,BR0106,2017-04-20
CUST000803,26-40,North,BR0019,18-08-2023
CUST000804,18_25,North,BR0037,2017-08-27
CUST000805,18-25, SOUTH,BR0077,06-10-2021
CUST000806,18-25,east,BR0092,02/05/2018
CUST000807,26_40,WEST,BR0055,2017-01-10
CUST000808,60+, WEST ,BR0053,06/02/2018
CUST000809,26_40,W,BR0069,15-11-2016
CUST000810,26 - 40,EAST,BR0109,12/30/2017
CUST000811,41-60,south,BR0107,2024-06-11
CUST000812,18 - 25, SOUTH,BR0090,18-05-2017
CUST000813,26-40,SOUTH,BR0002,11/05/2018
CUST000814,26 - 40,EAST ,BR0044,2015-04-19
CUST000815, 18-25 ,SOUTH,BR0055,10/14/2020
CUST000816,26_40,EAST,BR0017,2016-04-03
CUST000817,18 - 25,EAST ,BR0022,2024-07-07
CUST000818,18-25,EAST,BR0021,31/03/2015
CUST000819,26 - 40,south,BR0073,2025-11-07
CUST000820,41-60,EAST ,BR0041,27-11-2017
CUST000821,60 +,SOUTH,BR0049,2015-11-03
CUST000822,60+,North,BR0104,08/12/2018
CUST000823,41_60,east,BR0110,2023-09-11
CUST000824,18-25,WEST,BR0019,2016-12-15
CUST000825,26-40,E,BR0012,2025-05-02
CUST000826,41_60,SOUTH,BR0063,2023-12-29
CUST000827,26_40,east,BR0053,16-12-2015
CUST000828,26 - 40,North,BR0038,2016-08-20
CUST000829,18-25,WEST,BR0094,26/11/2023
CUST000830,41-60,West,BR0061,06/29/2018
CUST000831,26-40,WEST,BR0047,2019-10-15
CUST000832,60+,SOUTH,BR0036,15/02/2025
CUST000833,41-60,NORTH ,BR0097,2024-05-26
CUST000834,26 - 40,WEST,BR0115,2018-03-30
CUST000835,41-60,West,BR0041,2024-02-12
CUST000836,60+,NORTH,BR0025,22-09-2018
CUST000837,26-40,north,BR0003,18-10-2017
CUST000838,60_plus,E,BR0098,2025-04-16
CUST000839, 26-40,EAST ,BR0090,03/23/2017
CUST000840,18-25,WEST,BR0097,2024-12-17
CUST000841,41_60,W,BR0026,11/12/2022
CUST000842,60 +,WEST,BR0101,2020-12-06
CUST000843,60 +,,BR0020,2022-02-13
CUST000844,60+,West,BR0051,2024-08-16
CUST000845,26_40, SOUTH,BR0091,17/10/2023
CUST000846,41-60 ,East,BR0004,2018-06-07
CUST000847, 18-25 , SOUTH,BR0100,2019-12-22
CUST000848,26 - 40,west,BR0036,09-07-2015
CUST000849,18-25,NORTH,BR0034,31/01/2026
CUST000850,26_40,NORTH ,BR0081,02/06/2023
CUST000851,60+,North,BR0081,09/09/2022
CUST000852,18-25,EAST,BR0004,2018-06-02
CUST000853,26-40,SOUTH,BR0017,2017-01-23
CUST000854,41_60, WEST ,BR0052,10-06-2019
CUST000855,41_60,East,BR0093,03-07-2024
CUST000856,41-60 , WEST ,BR0046,2016-06-10
CUST000857,41-60 ,EAST ,BR0024,2019-03-04
CUST000858,41-60,,,2022-05-18
CUST000859,41-60,west,BR0068,04-09-2016
CUST000860,60+,South,BR0064,2024-06-12
CUST000861,41-60 ,,BR0101,2025-05-10
CUST000862,60+,north,BR0009,23-04-2024
CUST000863,41_60,EAST ,BR0051,24/01/2026
CUST000864,18-25,NORTH,,05/11/2017
CUST000865,60+,south,BR0069,2016-03-06
CUST000866,18-25,north,BR0079,10/27/2018
CUST000867,18-25,S,BR0115,2017-09-29
CUST000868,60 +,east,BR0062,23-08-2021
CUST000869,26 - 40,SOUTH,BR0064,2019-11-06
CUST000870,60+,east,BR0084,2017-12-01
CUST000871, 60+,West,BR0055,2017-04-16
CUST000872,,West,BR0061,2020-12-15
CUST000873,41_60,W,BR0043,2017-03-12
CUST000874,60+,West,BR0068,13-06-2017
CUST000875,18-25,N,BR0009,2024-01-28
CUST000876,41_60,south,BR0091,2017-02-11
CUST000877,60 +,South,BR0009,2025-03-18
CUST000878,60_plus,south,BR0022,11/24/2022
CUST000879,60+,NORTH,BR0038,02/10/2018
CUST000880,18-25,EAST ,BR0045,2025-11-29
CUST000881,41-60,WEST,BR0067,15/03/2024
CUST000882,26-40,S,BR0056,05/07/2019
CUST000883,18-25,W,BR0117,09-10-2023
CUST000884,41-60,E,BR0102,2022-10-13
CUST000885,60 +,S,BR0080,2025-12-02
CUST000886,18_25,E,BR0063,2015-01-06
CUST000887,41-60 ,SOUTH,BR0019,2016-10-23
CUST000888,41-60, WEST ,BR0116,10-10-2021
CUST000889,60 +,South,BR0054,2016-12-02
CUST000890, 60+,WEST,BR0057,2023-01-08
CUST000891,60_plus,NORTH ,BR0018,10-06-2020
CUST000892,41-60,West,BR0001,28/04/2025
CUST000893,41 - 60,north,BR0089,16-06-2026
CUST000894, 26-40,West,BR0087,21-12-2021
CUST000895, 60+,,BR0078,2020-07-18
CUST000896,60_plus,north,BR0024,02/11/2020
CUST000897,18_25,North,BR0096,2019-06-30
CUST000898, 18-25 ,EAST ,BR0103,2024-07-12
CUST000899, 18-25 ,EAST,BR0115,12/15/2022
CUST000900,,south,BR0111,2023-10-05
CUST000901,26-40,EAST ,BR0101,10/17/2021
CUST000902,60_plus,S,BR0065,26-11-2017
CUST000903,41-60 ,WEST,BR0110,2017-05-20
CUST000904,41-60,SOUTH,BR0023,06/03/2024
CUST000905,41-60,NORTH ,BR0078,2018-11-26
CUST000906,60+,South,BR0057,2018-08-20
CUST000907,26-40,North,BR0018,25-02-2024
CUST000908,41-60,West,BR0074,30-12-2022
CUST000909,26-40,WEST,BR0017,2017-08-24
CUST000910,41-60,east,BR0046,2021-06-17
CUST000911,41_60,N,BR0118,2015-09-22
CUST000912,41-60,EAST,BR0010,2015-10-17
CUST000913, 60+,N,BR0017,2015-10-19
CUST000914,41_60,SOUTH,BR0004,05-07-2023
CUST000915,60+,West,BR0055,24/08/2017
CUST000916,41-60,WEST,BR0012,01/11/2016
CUST000917,26-40, SOUTH,BR0006,06/23/2020
CUST000918,60_plus,NORTH,BR0070,03/01/2023
CUST000919,60 +,E,BR0084,25-02-2022
CUST000920,18-25,west,BR0117,2020-03-03
CUST000921,18-25,SOUTH,BR0090,2017-07-24
CUST000922,41-60,EAST,BR0110,2023-08-01
CUST000923,26_40,W,BR0040,08/01/2015
CUST000924,41-60,SOUTH,BR0107,12/04/2016
CUST000925,41-60 ,East,BR0060,12/16/2017
CUST000926,41-60,east,BR0005,14/08/2020
CUST000927,18-25,east,BR0057,2025-06-18
CUST000928,26_40,north,BR0071,2019-01-12
CUST000929,41_60,South,BR0084,2015-11-12
CUST000930, 60+,SOUTH,BR0034,2022-12-04
CUST000931,26-40,WEST,BR0031,2024-04-30
CUST000932,41-60,east,BR0115,05-08-2021
CUST000933,18-25,NORTH,BR0104,26/05/2026
CUST000934,26_40,North,BR0084,14-01-2020
CUST000935, 60+,N,BR0068,17/05/2019
CUST000936,26-40,East,BR0096,24-12-2024
CUST000937,41-60,north,BR0078,26-02-2020
CUST000938, 26-40,W,BR0078,2022-01-15
CUST000939, 26-40,South,BR0002,16-07-2025
CUST000940,18_25,SOUTH,BR0111,2024-06-21
CUST000941,26 - 40,east,BR0079,27-08-2016
CUST000942,60_plus,west,BR0090,2026-06-04
CUST000943,41 - 60,west,BR0066,2017-03-04
CUST000944, 18-25 ,west,BR0041,10/12/2015
CUST000945,26_40,EAST,BR0022,2024-11-04
CUST000946,41-60 ,south,BR0027,2018-10-15
CUST000947,26-40,north,BR0074,30/10/2017
CUST000948,18 - 25,NORTH ,BR0064,31-03-2021
CUST000949,41-60,SOUTH,BR0065,03-07-2026
CUST000950,41-60,East,BR0085,2015-03-07
CUST000951,26 - 40,West,BR0024,15-06-2019
CUST000952,26-40,W,BR0091,25-11-2020
CUST000953,26 - 40,south,BR0113,18-10-2023
CUST000954,41-60,EAST ,BR0042,2018-12-14
CUST000955,18-25, SOUTH,BR0111,2020-04-07
CUST000956,26_40,east,BR0053,2023-12-10
CUST000957,60 +,north,BR0029,17/08/2019
CUST000958,41-60,NORTH,BR0012,29/11/2022
CUST000959, 18-25 ,South,BR0051,08/15/2018
CUST000960, 26-40,NORTH,BR0097,04/12/2023
CUST000961,41-60,SOUTH,BR0016,2023-12-27
CUST000962,41-60,,BR0107,21-02-2017
CUST000963, 26-40,EAST ,BR0003,2017-03-27
CUST000964,60_plus,North,BR0072,2026-05-13
CUST000965,60 +,E,BR0058,30/11/2023
CUST000966, 60+,east,BR0081,2018-10-18
CUST000967,26-40,W,BR0073,2026-01-25
CUST000968,41-60,WEST,BR0027,2026-03-18
CUST000969,41_60,NORTH,BR0010,2018-08-20
CUST000970,26_40,NORTH,BR0064,2025-12-05
CUST000971,,NORTH ,BR0093,25-03-2022
CUST000972,26-40,S,BR0048,2025-05-19
CUST000973,26-40,WEST,BR0023,2015-02-15
CUST000974, 18-25 ,NORTH,BR0077,2020-01-26
CUST000975,26-40,W,BR0048,17-09-2020
CUST000976,26-40,North,BR0034,2023-08-04
CUST000977,41 - 60,West,BR0101,2018-04-15
CUST000978,18-25,North,BR0057,2021-10-14
CUST000979,60_plus,west,BR0067,10/19/2019
CUST000980,41 - 60,W,BR0089,06-10-2024
CUST000981,41_60,EAST ,BR0072,2019-04-14
CUST000982,18-25,SOUTH,BR0043,2020-09-09
CUST000983,41-60, WEST ,BR0090,04/13/2016
CUST000984, 60+,West,BR0112,2017-05-01
CUST000985,26 - 40,SOUTH,BR0109,2016-05-25
CUST000986,41-60,north,BR0109,10/18/2018
CUST000987,, WEST ,BR0086,2026-04-01
CUST000988,26_40,S,BR0082,2015-01-27
CUST000989,18-25,N,BR0012,2016-12-08
CUST000990,18-25,south,BR0113,15-04-2019
CUST000991,41-60,East,BR0073,2019-03-23
CUST000992,41-60,EAST,BR0075,31/01/2025
CUST000993,26-40,West,BR0027,2021-06-22
CUST000994,41-60,south,BR0034,2019-03-08
CUST000995,41-60,north,BR0081,2018-07-24
CUST000996,18-25,East,BR0024,28-03-2025
CUST000997,60_plus,east,BR0062,03/04/2020
CUST000998,18_25,E,BR0004,28/09/2021
CUST000999, 26-40,south,BR0007,04/03/2018
CUST001000,,South,BR0039,2019-07-24
CUST001001,26 - 40,EAST,BR0045,03-11-2023
CUST001002,60_plus,NORTH ,BR0098,03/05/2022
CUST001003, 60+,north,BR0095,30/12/2018
CUST001004,41-60 ,WEST,BR0018,2021-10-09
CUST001005,26_40,EAST ,BR0062,2024-06-16
CUST001006,18_25,EAST,BR0052,2022-02-26
CUST001007,60+, WEST ,BR0039,07-08-2017
CUST001008, 60+,west,BR0047,2024-07-05
CUST001009,,East,BR0079,2016-02-02
CUST001010,60_plus,east,BR0087,2020-12-29
CUST001011,18_25,N,BR0094,2020-07-29
CUST001012,26 - 40, WEST ,BR0045,06/22/2020
CUST001013,60+,EAST,BR0093,2023-07-26
CUST001014,41 - 60, WEST ,BR0096,11/10/2016
CUST001015,18-25,E,BR0110,2016-02-05
CUST001016,60+,south,BR0006,2021-05-23
CUST001017,18_25,east,BR0102,2019-12-19
CUST001018,26-40,W,BR0077,2015-04-13
CUST001019,60+,West,BR0022,22-09-2015
CUST001020,18 - 25,EAST,BR0068,2022-01-27
CUST001021, 26-40,E,BR0098,01/03/2026
CUST001022,26_40,NORTH,BR0028,03/01/2019
CUST001023, 60+, SOUTH,BR0036,15-05-2017
CUST001024,41-60 ,West,BR0064,2025-01-29
CUST001025,,EAST ,BR0088,05/18/2024
CUST001026, 18-25 ,N,BR0053,2020-08-09
CUST001027,18-25,W,BR0025,12-04-2023
CUST001028,60 +,East,BR0115,2025-04-19
CUST001029,26-40,N,BR0112,14-05-2025
CUST001030,18 - 25, WEST ,BR0054,18-09-2017
CUST001031,18_25,north,BR0107,2023-02-24
CUST001032,60_plus,North,BR0098,04-07-2017
CUST001033,41-60,West,BR0043,09/01/2026
CUST001034,41-60,EAST ,BR0073,2018-02-21
CUST001035,26-40,east,BR0021,12-11-2024
CUST001036,26-40,west,BR0004,30-04-2018
CUST001037,60_plus,south,BR0076,2023-05-25
CUST001038, 26-40,,BR0009,2020-01-12
CUST001039,18 - 25, WEST ,BR0082,14-02-2020
CUST001040,18_25,E,BR0071,10/12/2016
CUST001041,26-40,South,BR0092,17-12-2020
CUST001042,26 - 40,North,BR0008,2025-09-14
CUST001043,18-25,North,BR0057,28-10-2019
CUST001044, 18-25 ,NORTH ,BR0025,03/26/2025
CUST001045, 60+,south,BR0066,04/12/2020
CUST001046,41 - 60,EAST ,BR0097,27/02/2022
CUST001047,60+,west,BR0111,2019-02-05
CUST001048,26-40,east,BR0061,19-09-2019
CUST001049,26-40,South,BR0021,17-08-2025
CUST001050,41-60,west,BR0040,2022-01-27
CUST001051,,WEST,BR0046,31/03/2025
CUST001052,26-40,east,BR0004,22-04-2022
CUST001053, 26-40,EAST,BR0021,07/16/2025
CUST001054,60 +,West,BR0078,04-04-2016
CUST001055,41_60,NORTH ,BR0096,12/04/2024
CUST001056,41-60 ,NORTH ,BR0074,15-07-2021
CUST001057,18 - 25,east,BR0058,2022-03-16
CUST001058,41-60,east,BR0120,2024-03-19
CUST001059, 18-25 ,EAST,BR0005,03/05/2022
CUST001060,41 - 60,N,BR0072,08/07/2026
CUST001061, 60+,SOUTH,BR0056,31-05-2018
CUST001062,41_60,WEST,,2023-09-30
CUST001063,60+,S,BR0042,30/06/2019
CUST001064,41 - 60,South,BR0027,20/11/2015
CUST001065,18-25,South,BR0021,15/11/2019
CUST001066,60+,WEST,BR0096,2016-02-08
CUST001067,26_40,NORTH,BR0065,2017-09-23
CUST001068,60 +,EAST ,BR0012,2020-09-22
CUST001069,18-25, WEST ,BR0013,2016-06-18
CUST001070,41-60,NORTH ,BR0003,2022-04-02
CUST001071,,South,BR0098,15/09/2019
CUST001072,41-60 , SOUTH,BR0120,2019-01-27
CUST001073,26-40,EAST ,BR0117,22/08/2015
CUST001074,60+, SOUTH,BR0049,2018-10-22
CUST001075,26-40,NORTH,BR0060,2024-11-16
CUST001076,18-25,East,BR0070,2017-02-28
CUST001077,26-40,South,BR0011,01/05/2021
CUST001078,26-40,east,BR0060,25/12/2020
CUST001079,60+,NORTH ,BR0102,17-03-2018
CUST001080,26-40,N,BR0110,2024-02-06
CUST001081,41-60 ,E,BR0044,25/08/2022
CUST001082,60 +,E,BR0101,2017-10-31
CUST001083,18-25,East,BR0040,11/10/2016
CUST001084,26_40,South,BR0029,2022-12-09
CUST001085, 18-25 ,S,BR0021,28/01/2020
CUST001086, 26-40,West,BR0052,12/06/2024
CUST001087,26 - 40,NORTH,BR0072,2016-07-01
CUST001088,26_40, SOUTH,BR0083,29/07/2020
CUST001089,41-60,N,BR0020,06/03/2021
CUST001090, 18-25 ,N,BR0085,2025-03-11
CUST001091,41-60,NORTH ,BR0033,11/10/2018
CUST001092,60+,NORTH,BR0078,30/05/2020
CUST001093,60_plus,north,BR0094,2026-05-23
CUST001094,41-60,NORTH ,BR0064,2020-12-17
CUST001095, 60+,W,BR0119,02-06-2017
CUST001096, 18-25 ,south,BR0091,31-10-2023
CUST001097,60_plus,NORTH ,BR0081,2015-07-30
CUST001098,41-60,WEST,BR0109,2022-09-19
CUST001099,41_60,EAST ,BR0082,12-09-2019
