transaction_id,customer_id,payment_channel,transaction_amount,transaction_status,transaction_timestamp
TXN0000354,CUST004647,Imps,6324.3,success,2026-05-19 19:14:42
TXN0000355,CUST004657,Upi,78.69,Success,2026-01-07 23:48:33
TXN0000356,CUST003819,Bill_Pay,"Rs.4,004.82",failed,2026-01-28 20:17:31
TXN0000357,CUST004916,BILL_PAY,930.72,Success,2026-03-10 03:01:58
TXN0000358,CUST002318,Bill_Pay,172.33,Success,13-06-2026 01:26
TXN0000359,CUST002813,neft,758.45,success,21/02/2026 10:51:45
TXN0000360,CUST003847,UPI,1589.09,FAILED,2026-02-10 03:09:38
TXN0000361,CUST001989,IMPS,257.61,success,2026-02-09 23:47:34
TXN0000362,CUST002340,Bill_Pay,1171.17,SUCCESS,2026-06-15 22:55:45
TXN0000363,CUST000458,Neft,4499.96,failed,2026-07-08 21:29:07
TXN0000364,CUST003739,UPI,360.16,Failed,2026-03-30 09:14:05
TXN0000365,CUST004744,BILL_PAY,202.85,timed_out,2026-01-24 20:56:15
TXN0000366,CUST000692,BILL_PAY,571.95,Success,2026-06-19 03:27:51
TXN0000367,CUST002842,bill_pay,711.14,SUCCESS,2026-01-26 16:55:47
TXN0000368,CUST002777,Upi,2472.61,SUCCESS,2026-03-15 23:01:17
TXN0000369,CUST001075,Neft,550.26,SUCCESS,25-01-2026 18:50
TXN0000370,CUST002968,UPI,398.51,SUCCESS,02-06-2026 19:50
TXN0000371,CUST001126,BILL PAY,197.45,SUCCESS,12/07/2026 10:44:29
TXN0000372,CUST002034,imps,91.3,failed,2026-02-17 05:40:27
TXN0000373,CUST004202,BILL_PAY,141.46,success,2026-03-14 20:44:03
TXN0000374,CUST003354,Imps,140.6,SUCCESS,
TXN0000375,CUST002528,bill_pay,487.11,Success,
TXN0000376,CUST002831,Upi,109.53,SUCCESS,17-01-2026 12:04
TXN0000377,CUST000487,BILL PAY,26.15,Failed,26/03/2026 10:35:59
TXN0000378,CUST001499,neft,623.19,,12-03-2026 11:55
TXN0000379,CUST002314,IMPS,"Rs.6,116.51",SUCCESS,07-02-2026 08:23
TXN0000380,CUST000870,BILL_PAY,2570.56,success,2026-05-12 18:55:44
TXN0000381,CUST002657,IMPS,Rs.481.71,success,2026-07-16 16:19:05
TXN0000382,CUST001715,Imps,176.3,Timed_Out,02/17/2026 04:13 PM
TXN0000383,CUST005113,Bill_Pay,-14589.13,Success,2026-07-11 04:11:36
TXN0000384,CUST002070,Bill_Pay,714.13,Success,
TXN0000385,CUST004274,IMPS,843.62,SUCCESS,2026-04-08 03:54:46
TXN0000386,CUST004361,BILL_PAY,559.35,SUCCESS,03-07-2026 01:02
TXN0000387,CUST003294,upi,639.51,SUCCESS,06/04/2026 03:27 AM
TXN0000388,CUST002028,BILL PAY,346.5,SUCCESS,2026-01-02 07:57:39
TXN0000389,CUST000373,bill_pay,489.81,SUCCESS,2026-05-05 13:23:42
TXN0000390,CUST003741,BILL PAY,4043.2,SUCCESS,2026-02-02 19:32:07
TXN0000391,CUST002297,upi,"2,966.99",SUCCESS,21/06/2026 22:34:30
TXN0000392,CUST001186,,55.25,success,02-06-2026 06:29
TXN0000393,CUST000064,NEFT,122.85,success,2026-05-07 10:48:57
TXN0000394,CUST003577,neft,,Success,2026-03-26 05:26:18
TXN0000395,CUST002529,BILL PAY,2044.31,success,25-05-2026 20:22
TXN0000396,CUST002342,NEFT,3059.07,SUCCESS,2026-02-23 08:16:17
TXN0000397,CUST003285,neft,1581.31,success,2026-04-21 05:11:47
TXN0000398,CUST004847,neft,171.6,SUCCESS,2026-01-12 23:34:26
TXN0000399,CUST001927,neft,354.45,SUCCESS,2026-05-07 05:49:05
TXN0000400,CUST001078,BILL_PAY,1196.61,SUCCESS,2026-07-28 05:33:44
TXN0000401,CUST004446,UPI,498.5,SUCCESS,08-03-2026 07:38
TXN0000402,CUST002420,Imps,424.2,Success,07-06-2026 04:55
TXN0000403,CUST003524,upi,431.32,SUCCESS,21-01-2026 12:18
TXN0000404,CUST001163,NEFT,2673.64,Success,2026-02-24 01:42:44
TXN0000405,CUST000708,NEFT,1355.22,SUCCESS,2026-06-28 01:11:13
TXN0000406,CUST003089,Imps,458.77,SUCCESS,2026-01-17 06:14:59
TXN0000407,CUST005083,Neft,983.74,SUCCESS,2026-06-04 18:34:06
TXN0000408,CUST001528,Imps,148.21,failed,2026-06-07 16:16:45
TXN0000409,CUST004296,UPI,355.22,SUCCESS,2026-06-12 03:36:52
TXN0000410,CUST002919,NEFT,2342.12,,03/07/2026 14:16:05
TXN0000411,CUST002310,upi,-102.72,SUCCESS,04/20/2026 02:58 PM
TXN0000412,CUST005073,Imps,1376.38,SUCCESS,2026-01-14 12:28:09
TXN0000413,CUST001746,bill_pay,54.69,SUCCESS,31-01-2026 03:17
TXN0000414,CUST001330,upi,5093.64,failed,2026-02-23 11:53:41
TXN0000415,CUST004638,UPI,345.88,Failed,2026-02-02 09:13:56
TXN0000416,CUST004016,Neft,1073.8,success,2026-03-25 21:07:00
TXN0000417,CUST005042,UPI,762.86,Success,14-03-2026 00:42
TXN0000418,CUST000790,IMPS,796.61,success,2026-01-21 02:56:43
TXN0000419,CUST004262,BILL PAY,962.33,Success,30-07-2026 15:27
TXN0000420,CUST002916,IMPS,Rs.85.44,success,2026-06-26 17:05:13
TXN0000421,CUST004166,IMPS,816.51,timed_out,08-02-2026 12:21
TXN0000422,CUST003530,NEFT,533.37,SUCCESS,29-01-2026 00:14
TXN0000423,CUST002151,BILL PAY,348.03,success,02-04-2026 18:41
TXN0000424,CUST003757,Bill_Pay,261.4,failed,2026-07-18 22:29:55
TXN0000425,CUST001182,NEFT,841.36,success,2026-02-03 15:29:23
TXN0000426,CUST001422,neft,205.6,SUCCESS,17/01/2026 15:05:51
TXN0000427,CUST005100,imps,2286.98,SUCCESS,16-06-2026 01:44
TXN0000428,CUST000970,Upi,1172.76,Success,2026-04-30 15:54:11
TXN0000429,CUST001450,NEFT,904.37,SUCCESS,2026-07-24 16:13:16
TXN0000430,CUST002650,IMPS,"2,162.95",SUCCESS,2026-03-14 18:34:41
TXN0000431,CUST004749,Upi,73.04,success,2026-03-03 05:32:06
TXN0000432,CUST002554,bill_pay,143.24,SUCCESS,2026-01-31 08:35:16
TXN0000433,CUST001939,neft,1237.92,SUCCESS,
TXN0000434,CUST001211,neft,278.41,SUCCESS,2026-05-08 03:06:29
TXN0000435,CUST001744,Imps,319.32,SUCCESS,2026-07-30 14:04:22
TXN0000436,CUST001091,Neft,122.98,SUCCESS,01-01-2026 14:38
TXN0000437,CUST002070,Imps,206.22,success,2026-06-15 22:37:26
TXN0000438,CUST003621,Neft,2355.17,Success,17-03-2026 18:55
TXN0000439,CUST002853,Neft,-1202.29,SUCCESS,2026-04-13 03:54:48
TXN0000440,CUST002993,UPI,830.31,success,19-01-2026 08:54
TXN0000441,CUST003147,IMPS,333.36,Success,2026-04-05 07:27:15
TXN0000442,CUST000068,BILL_PAY,770.02,success,2026-03-24 23:46:28
TXN0000443,CUST000596,BILL_PAY,2641.57,success,2026-03-20 19:39:57
TXN0000444,CUST005178,IMPS,286.06,success,2026-05-28 08:38:35
TXN0000445,CUST005023,NEFT,637.79,SUCCESS,28-01-2026 06:03
TXN0000446,CUST003077,IMPS,5568.94,Success,2026-07-07 19:03:46
TXN0000447,CUST000708,IMPS,"1,555.11",SUCCESS,2026-04-01 18:56:17
TXN0000448,CUST002145,BILL_PAY,338.67,Success,
TXN0000449,CUST003807,IMPS,1402.72,SUCCESS,18-05-2026 16:07
TXN0000450,CUST000901,,101.06,SUCCESS,01/23/2026 09:05 AM
TXN0000451,CUST000077,Upi,608.31,SUCCESS,2026-01-06 11:58:03
TXN0000452,CUST002508,NEFT,1400.81,SUCCESS,29-03-2026 20:28
TXN0000453,CUST003037,imps,1049.68,SUCCESS,2026-03-16 20:41:30
TXN0000454,CUST002245,UPI,1383.96,SUCCESS,2026-02-27 03:22:41
TXN0000455,CUST003950,UPI,1809.32,success,2026-07-22 16:56:43
TXN0000456,CUST003289,IMPS,1154.03,success,2026-05-02 15:30:01
TXN0000457,CUST001731,NEFT,1113.81,success,2026-06-19 01:42:13
TXN0000458,CUST001568,IMPS,853.4,Success,2026-06-21 06:16:21
TXN0000459,CUST002488,Upi,181.77,FAILED,28/01/2026 04:59:24
TXN0000460,CUST004992,IMPS,"Rs.2,353.79",TIMED_OUT,2026-07-30 21:09:07
TXN0000461,CUST004373,BILL_PAY,634.31,FAILED,21/01/2026 16:51:09
TXN0000462,CUST004992,neft,1506.89,SUCCESS,2026-06-18 12:36:30
TXN0000463,CUST004195,Bill_Pay,2050.71,SUCCESS,24-02-2026 07:43
TXN0000464,CUST004927,UPI,358.08,success,05-04-2026 20:39
TXN0000465,CUST003705,bill_pay,394.89,SUCCESS,04/01/2026 20:20:01
TXN0000466,CUST003926,Upi,458.97,success,04/04/2026 10:43 PM
TXN0000467,CUST002459,Imps,3001.62,SUCCESS,2026-02-19 17:31:10
TXN0000468,CUST002818,neft,227.35,SUCCESS,2026-05-02 16:11:43
TXN0000469,CUST005044,imps,3775.82,success,07-06-2026 11:27
TXN0000470,CUST002254,Upi,842.07,SUCCESS,2026-01-03 06:18:35
TXN0000471,CUST003560,BILL_PAY,916.41,success,2026-03-25 12:21:52
TXN0000472,CUST003707,UPI,"1,934.41",SUCCESS,2026-03-19 20:51:09
TXN0000473,CUST004118,neft,734.17,FAILED,27-01-2026 04:04
TXN0000474,CUST004811,UPI,2388.87,success,14-06-2026 07:48
TXN0000475,CUST002299,bill_pay,357.54,SUCCESS,2026-04-29 04:26:59
TXN0000476,CUST000744,Neft,3609.11,SUCCESS,20-07-2026 20:49
TXN0000477,CUST003490,NEFT,389.71,,2026-01-28 06:29:26
TXN0000478,CUST000842,bill_pay,3804.96,SUCCESS,27-01-2026 11:18
TXN0000479,CUST002266,Neft,401.73,success,04/15/2026 10:16 PM
TXN0000480,CUST003210,Imps,Rs.474.31,Success,21-02-2026 11:30
TXN0000481,CUST003766,IMPS,199.34,Success,2026-06-01 21:21:55
TXN0000482,CUST004941,UPI,264.71,SUCCESS,15-01-2026 17:05
TXN0000483,CUST000461,neft,Rs.638.03,success,20/05/2026 02:59:25
TXN0000484,CUST004307,BILL_PAY,881.0,SUCCESS,2026-07-17 03:13:05
TXN0000485,CUST003345,IMPS,"2,167.19",failed,2026-04-15 16:00:27
TXN0000486,CUST001133,Imps,514.51,SUCCESS,2026-07-08 04:37:58
TXN0000487,CUST004893,imps,172.9,TIMED_OUT,2026-03-03 12:54:38
TXN0000488,CUST001456,Neft,1052.47,success,2026-01-16 08:11:42
TXN0000489,CUST002813,BILL_PAY,812.2,SUCCESS,2026-01-31 07:02:21
TXN0000490,CUST003656,NEFT,1201.04,Success,2026-05-03 10:27:37
TXN0000491,CUST000541,NEFT,309.42,Success,2026-05-13 10:25:50
TXN0000492,CUST000047,BILL PAY,351.71,SUCCESS,2026-06-26 07:13:58
TXN0000493,CUST003458,BILL PAY,309.55,Success,06-03-2026 09:43
TXN0000494,CUST002641,IMPS,2770.6,TIMED_OUT,15/07/2026 21:39:09
TXN0000495,CUST003355,Imps,3657.76,SUCCESS,08/07/2026 10:14:56
TXN0000496,CUST000710,Imps,335.33,SUCCESS,28-03-2026 22:56
TXN0000497,CUST004433,IMPS,342.86,SUCCESS,24/02/2026 10:00:00
TXN0000498,CUST000884,NEFT,1421.57,SUCCESS,2026-05-04 21:20:59
TXN0000499,CUST003160,neft,4259.92,SUCCESS,01/06/2026 14:57:37
TXN0000500,CUST003260,BILL_PAY,5739.07,failed,20-04-2026 09:17
TXN0000501,CUST004438,,318.83,FAILED,2026-03-28 10:50:17
TXN0000502,CUST004239,Bill_Pay,417.7,TIMEDOUT,29/05/2026 21:08:43
TXN0000503,CUST000251,Imps,937.33,success,03-04-2026 08:15
TXN0000504,CUST002212,neft,993.61,Success,2026-07-22 11:05:30
TXN0000505,CUST005153,BILL PAY,537.89,Success,11/04/2026 22:12:35
TXN0000506,CUST000084,Bill_Pay,255.20,Success,2026-05-26 14:49:01
TXN0000507,CUST000466,Upi,639.22,SUCCESS,2026-04-06 18:29:27
TXN0000508,CUST000477,Neft,5729.99,SUCCESS,2026-07-30 09:23:38
TXN0000509,CUST004522,BILL PAY,357.4,Success,11-04-2026 22:02
TXN0000510,CUST002261,IMPS,870.05,SUCCESS,2026-06-23 00:20:40
TXN0000511,CUST001567,bill_pay,13798.55,SUCCESS,29/01/2026 14:36:19
TXN0000512,CUST000150,IMPS,351.76,success,2026-05-23 03:06:47
TXN0000513,CUST000273,neft,1507.59,Success,07-06-2026 13:33
TXN0000514,CUST003393,upi,6100.03,Failed,2026-07-08 04:20:47
TXN0000515,CUST000226,NEFT,"1,351.25",SUCCESS,15-03-2026 21:43
TXN0000516,CUST000480,neft,2516.05,Failed,2026-05-31 07:02:39
TXN0000517,CUST001086,neft,1780.37,SUCCESS,26/03/2026 22:14:33
TXN0000518,CUST002159,bill_pay,1222.59,SUCCESS,2026-03-13 13:18:21
TXN0000519,CUST002131,upi,3493.26,Success,2026-05-15 22:53:35
TXN0000520,CUST004338,UPI,1448.74,FAILED,2026-03-15 02:32:34
TXN0000521,CUST002426,bill_pay,544.28,SUCCESS,18-05-2026 10:21
TXN0000522,CUST000631,UPI,793.18,Success,2026-01-24 09:12:36
TXN0000523,CUST000596,Bill_Pay,,SUCCESS,2026-06-24 00:28:58
TXN0000524,CUST003354,Neft,Rs.414.88,success,2026-03-11 18:13:25
TXN0000525,CUST003058,neft,836.58,,2026-07-03 08:08:17
TXN0000526,CUST004749,UPI,703.26,SUCCESS,2026-04-23 03:17:17
TXN0000527,CUST004407,Bill_Pay,"Rs.1,443.15",SUCCESS,2026-05-17 23:53:31
TXN0000528,CUST003541,NEFT,8918.7,SUCCESS,2026-05-23 06:51:41
TXN0000529,CUST001595,Imps,897.18,TIMED_OUT,2026-02-18 14:16:54
TXN0000530,CUST002822,BILL PAY,"4,415.80",SUCCESS,09-02-2026 14:11
TXN0000531,CUST000781,UPI,1379.5,SUCCESS,2026-07-13 10:16:08
TXN0000532,CUST000852,BILL_PAY,832.08,Failed,2026-02-22 16:45:18
TXN0000533,CUST003859,Bill_Pay,389.27,SUCCESS,2026-05-13 08:56:20
TXN0000534,CUST003694,NEFT,839.59,SUCCESS,2026-07-20 01:44:29
TXN0000535,CUST002726,BILL_PAY,780.21,SUCCESS,2026-03-24 11:10:46
TXN0000536,CUST004842,BILL_PAY,287.11,Success,2026-05-12 18:03:47
TXN0000537,CUST002157,IMPS,340.12,Success,24/06/2026 13:03:56
TXN0000538,CUST000283,NEFT,1045.92,SUCCESS,2026-07-05 17:48:40
TXN0000539,CUST003241,NEFT,4353.04,SUCCESS,30-06-2026 10:57
TXN0000540,CUST000327,BILL PAY,614.68,SUCCESS,2026-01-03 08:28:27
TXN0000541,CUST004197,Imps,,success,01-07-2026 22:00
TXN0000542,CUST003972,NEFT,47.53,Success,2026-05-19 14:39:24
TXN0000543,CUST002605,NEFT,Rs.195.30,success,2026-07-25 13:08:28
TXN0000544,CUST004802,IMPS,1556.24,SUCCESS,05/23/2026 06:05 AM
TXN0000545,CUST003536,UPI,143.11,TIMEDOUT,2026-07-15 23:32:21
TXN0000546,CUST004194,Imps,1894.95,Success,11-07-2026 13:58
TXN0000547,CUST002640,UPI,1451.34,Success,26-03-2026 01:51
TXN0000548,CUST001461,UPI,590.51,SUCCESS,2026-05-21 15:28:20
TXN0000549,CUST003206,neft,106.63,timed_out,2026-03-07 16:01:04
TXN0000550,CUST003995,NEFT,289.95,SUCCESS,2026-06-02 14:56:48
TXN0000551,CUST001488,BILL_PAY,497.96,Success,2026-03-07 09:58:21
TXN0000552,CUST002007,IMPS,1014.82,Success,12-01-2026 00:06
TXN0000553,CUST003075,IMPS,148.14,failed,2026-02-09 00:33:58
TXN0000554,CUST001268,Neft,3761.29,SUCCESS,01/15/2026 08:36 PM
TXN0000555,CUST000706,neft,1003.52,SUCCESS,2026-03-03 08:26:20
TXN0000556,CUST000908,Bill_Pay,1150.67,success,2026-01-09 08:51:30
TXN0000557,CUST001628,NEFT,1438.37,Success,2026-03-29 17:15:05
TXN0000558,CUST004175,BILL PAY,3277.98,SUCCESS,2026-01-30 03:35:48
TXN0000559,CUST003929,Neft,842.04,SUCCESS,2026-02-06 08:12:47
TXN0000560,CUST003924,Neft,1557.45,Success,2026-07-19 06:16:17
TXN0000561,CUST001905,NEFT,295.4,SUCCESS,2026-02-13 23:15:34
TXN0000562,CUST005085,Neft,5774.05,SUCCESS,06-01-2026 11:23
TXN0000563,CUST003249,Neft,-775.67,SUCCESS,23-03-2026 09:56
TXN0000564,CUST002446,NEFT,293.75,success,21-02-2026 19:58
TXN0000565,CUST003468,UPI,389.39,SUCCESS,07-04-2026 02:11
TXN0000566,CUST000548,upi,68.89,SUCCESS,2026-07-11 03:48:48
TXN0000567,CUST002993,BILL_PAY,Rs.386.54,SUCCESS,2026-04-18 03:05:34
TXN0000568,CUST002169,IMPS,36.28,,25/02/2026 11:32:30
TXN0000569,CUST001795,Neft,1707.8,SUCCESS,24-04-2026 03:12
TXN0000570,CUST000251,bill_pay,1108.26,Success,2026-04-15 09:48:06
TXN0000571,CUST003732,UPI,208.44,Success,26/06/2026 13:22:16
TXN0000572,CUST001358,IMPS,628.13,Timed_Out,25/07/2026 09:06:09
TXN0000573,CUST003154,Bill_Pay,662.27,SUCCESS,2026-01-12 23:34:27
TXN0000574,CUST004649,neft,165.66,SUCCESS,2026-04-16 04:37:26
TXN0000575,CUST003292,neft,510.22,success,2026-06-30 23:16:50
TXN0000576,CUST000311,BILL PAY,686.95,success,2026-04-06 07:24:39
TXN0000577,CUST001531,IMPS,494.42,SUCCESS,2026-03-21 05:53:58
TXN0000578,CUST004087,Bill_Pay,293.42,SUCCESS,2026-04-16 08:59:31
TXN0000579,CUST000283,BILL_PAY,199.95,success,04/09/2026 10:24 AM
TXN0000580,CUST000888,IMPS,474.7,Success,2026-01-02 17:03:25
TXN0000581,CUST003699,NEFT,335.15,Success,2026-03-16 09:38:07
TXN0000582,CUST000672,Neft,1322.26,Success,08-02-2026 17:02
TXN0000583,CUST000980,IMPS,3566.1,SUCCESS,2026-01-09 09:27:54
TXN0000584,CUST002136,neft,"2,017.39",FAILED,2026-02-20 02:48:49
TXN0000585,CUST003179,UPI,-714.48,SUCCESS,2026-05-24 17:08:07
TXN0000586,CUST004599,Imps,306.03,FAILED,
TXN0000587,CUST000791,imps,1947.36,success,25-05-2026 09:51
TXN0000588,CUST003209,BILL_PAY,1425.4,SUCCESS,2026-04-26 00:54:05
TXN0000589,CUST001297,IMPS,3232.05,Success,2026-02-11 14:27:07
TXN0000590,CUST001237,neft,843.13,SUCCESS,2026-07-21 06:25:49
TXN0000591,CUST004350,neft,5340.94,SUCCESS,05/11/2026 07:01 PM
TXN0000592,CUST004925,BILL_PAY,843.44,SUCCESS,07/19/2026 11:42 PM
TXN0000593,CUST004484,Imps,304.39,failed,2026-02-04 23:58:59
TXN0000594,CUST000909,bill_pay,372.16,Success,17-05-2026 05:41
TXN0000595,CUST003269,neft,1245.64,Success,2026-03-11 02:18:15
TXN0000596,CUST000163,NEFT,334.14,success,2026-02-23 14:21:41
TXN0000597,CUST003132,BILL PAY,-5287.24,SUCCESS,01/10/2026 08:35 PM
TXN0000598,CUST004106,NEFT,1122.81,TIMEDOUT,2026-03-28 14:08:18
TXN0000599,CUST000060,Imps,696.18,SUCCESS,05/01/2026 18:58:37
TXN0000600,CUST000798,UPI,768.19,SUCCESS,17-07-2026 10:09
TXN0000601,CUST000328,UPI,488.41,FAILED,10-06-2026 11:06
TXN0000602,CUST000901,imps,89.81,Success,11-06-2026 01:35
TXN0000603,CUST001695,neft,372.48,SUCCESS,28/01/2026 03:38:33
TXN0000604,CUST000409,Neft,4397.47,success,26/04/2026 02:51:43
TXN0000605,CUST002260,Imps,870.74,success,2026-02-17 21:26:01
TXN0000606,CUST004182,UPI,2336.75,SUCCESS,07/04/2026 07:43 AM
TXN0000607,CUST001534,bill_pay,2427.01,Failed,01-03-2026 11:20
TXN0000608,CUST002769,BILL_PAY,-635.1,Success,2026-06-24 11:47:10
TXN0000609,CUST002227,Neft,1455.04,FAILED,28/01/2026 09:43:42
TXN0000610,CUST003139,NEFT,100.32,SUCCESS,24-01-2026 10:11
TXN0000611,CUST004995,Upi,3912.17,SUCCESS,2026-01-01 06:15:50
TXN0000612,CUST003346,UPI,3484.6,Success,2026-01-23 20:10:48
TXN0000613,CUST004000,NEFT,1203.32,SUCCESS,05/06/2026 11:59 PM
TXN0000614,CUST005081,BILL_PAY,909.42,SUCCESS,17-06-2026 22:26
TXN0000615,CUST000795,UPI,645.05,SUCCESS,30-04-2026 02:38
TXN0000616,CUST004142,BILL PAY,2716.98,FAILED,04/16/2026 04:48 AM
TXN0000617,CUST004376,bill_pay,1679.14,SUCCESS,15/06/2026 15:28:00
TXN0000618,CUST004822,UPI,Rs.21.80,SUCCESS,2026-07-06 02:34:22
TXN0000619,CUST004177,UPI,430.55,TIMED_OUT,14/01/2026 02:41:51
TXN0000620,CUST003337,NEFT,173.54,success,2026-03-28 14:27:01
TXN0000621,CUST001856,,140.67,Success,2026-01-13 03:53:17
TXN0000622,CUST003555,IMPS,2678.45,success,01/24/2026 09:00 PM
TXN0000623,CUST000164,Upi,628.73,success,2026-07-27 11:00:29
TXN0000624,CUST000761,upi,1179.03,SUCCESS,07-07-2026 10:43
TXN0000625,CUST004116,NEFT,729.37,SUCCESS,2026-05-09 03:56:08
TXN0000626,CUST002435,NEFT,142.65,Success,14-05-2026 03:49
TXN0000627,CUST000389,imps,102.73,success,2026-06-06 19:49:47
TXN0000628,CUST001215,Imps,397.92,success,04/04/2026 08:29 AM
TXN0000629,CUST004963,IMPS,437.74,SUCCESS,2026-04-02 01:05:50
TXN0000630,CUST004375,Imps,437.42,Success,05-05-2026 19:02
TXN0000631,CUST000458,BILL_PAY,452.16,SUCCESS,18-03-2026 13:56
TXN0000632,CUST001253,UPI,"8,039.30",SUCCESS,2026-06-14 22:26:33
TXN0000633,CUST000535,Upi,,success,2026-07-09 23:18:11
TXN0000634,CUST004044,Bill_Pay,,SUCCESS,
TXN0000635,CUST000468,,610.38,SUCCESS,2026-02-24 17:26:52
TXN0000636,CUST000345,imps,636.09,FAILED,2026-01-05 13:49:37
TXN0000637,CUST002105,Neft,1602.26,SUCCESS,2026-03-08 08:28:59
TXN0000638,CUST000441,upi,603.74,success,26/06/2026 02:29:53
TXN0000639,CUST005160,neft,1997.38,Success,21/06/2026 03:19:06
TXN0000640,CUST002540,upi,"1,008.06",success,07-02-2026 03:14
TXN0000641,CUST002728,Imps,8152.25,success,01/16/2026 09:54 AM
TXN0000642,CUST002964,,562.56,SUCCESS,2026-02-17 22:50:13
TXN0000643,CUST004719,Imps,2514.48,SUCCESS,03-03-2026 02:37
TXN0000644,CUST003382,neft,190.97,success,19-07-2026 20:20
TXN0000645,CUST000728,NEFT,314.66,Failed,03/18/2026 11:12 AM
TXN0000646,CUST003978,NEFT,6613.3,,2026-05-28 12:09:55
TXN0000647,CUST001331,BILL_PAY,1889.53,FAILED,2026-02-04 13:58:28
TXN0000648,CUST004834,UPI,1205.7,success,2026-03-11 06:02:20
TXN0000649,CUST001368,Upi,11897.68,FAILED,15-04-2026 01:15
TXN0000650,CUST000104,NEFT,620.71,SUCCESS,2026-02-20 21:05:06
TXN0000651,CUST002891,NEFT,2506.47,success,19/05/2026 15:29:54
TXN0000652,CUST000191,Neft,2764.01,success,2026-07-28 21:48:39
TXN0000653,CUST002503,,4722.61,SUCCESS,04-05-2026 20:09
TXN0000654,CUST001406,Bill_Pay,168.07,SUCCESS,02/07/2026 05:25:33
TXN0000655,CUST001518,neft,615.87,Failed,2026-06-05 10:18:11
TXN0000656,CUST000038,IMPS,986.85,success,2026-06-16 18:36:56
TXN0000657,CUST003511,imps,4612.17,FAILED,2026-04-11 23:52:27
TXN0000658,CUST004193,Upi,1146.24,SUCCESS,06-06-2026 22:36
TXN0000659,CUST001574,imps,2772.11,success,03/24/2026 01:42 AM
TXN0000660,CUST004405,Neft,152.46,success,15-02-2026 15:40
TXN0000661,CUST002474,UPI,465.41,SUCCESS,01/05/2026 17:53:46
TXN0000662,CUST004268,bill_pay,3466.32,SUCCESS,2026-03-27 18:15:31
TXN0000663,CUST000101,BILL PAY,540.4,SUCCESS,02/03/2026 04:33:49
TXN0000664,CUST002730,UPI,Rs.677.69,success,12-04-2026 21:15
TXN0000665,CUST001399,BILL PAY,4507.09,SUCCESS,04-02-2026 11:50
TXN0000666,CUST002392,Upi,240.72,SUCCESS,2026-01-09 19:59:56
TXN0000667,CUST005062,Bill_Pay,308.97,success,2026-05-28 05:03:31
TXN0000668,CUST000282,Upi,135.95,SUCCESS,2026-02-16 18:29:48
TXN0000669,CUST000416,IMPS,4771.51,Success,2026-02-01 19:48:57
TXN0000670,CUST002768,Bill_Pay,2234.52,SUCCESS,2026-05-27 14:24:26
TXN0000671,CUST000528,UPI,-2160.55,success,07/07/2026 18:38:27
TXN0000672,CUST005087,upi,450.43,Success,17-07-2026 16:58
TXN0000673,CUST004058,upi,125.53,SUCCESS,2026-03-17 02:51:51
TXN0000674,CUST003008,neft,92.34,SUCCESS,14/03/2026 07:23:23
TXN0000675,CUST002418,NEFT,3502.13,SUCCESS,2026-06-07 07:34:57
TXN0000676,CUST000815,NEFT,1308.57,SUCCESS,26-02-2026 05:22
TXN0000677,CUST002107,Upi,"1,653.61",Success,2026-01-14 22:59:58
TXN0000678,CUST004324,Neft,932.09,FAILED,2026-04-22 05:53:42
TXN0000679,CUST001644,NEFT,269.14,SUCCESS,24-02-2026 11:40
TXN0000680,CUST001978,IMPS,474.94,SUCCESS,02-04-2026 04:08
TXN0000681,CUST003619,neft,203.1,success,01/02/2026 13:07:47
TXN0000682,CUST003377,bill_pay,176.92,SUCCESS,2026-01-31 15:33:39
TXN0000683,CUST004084,Upi,2002.16,Success,22-02-2026 07:05
TXN0000684,CUST001152,IMPS,101.03,success,2026-05-14 15:08:08
TXN0000685,CUST001030,BILL PAY,204.59,Success,2026-07-25 22:27:37
TXN0000686,CUST002827,UPI,507.98,,2026-01-14 20:00:26
TXN0000687,CUST001994,BILL_PAY,Rs.754.80,SUCCESS,03/24/2026 04:44 AM
TXN0000688,CUST004573,NEFT,134.18,success,29-06-2026 14:07
TXN0000689,CUST000747,NEFT,98.34,Timed_Out,2026-04-07 03:52:28
TXN0000690,CUST000235,BILL_PAY,1128.42,SUCCESS,01-07-2026 17:16
TXN0000691,CUST003779,IMPS,870.18,SUCCESS,27/07/2026 15:32:30
TXN0000692,CUST005112,BILL_PAY,3418.54,SUCCESS,07/04/2026 14:03:03
TXN0000693,CUST002153,BILL_PAY,770.28,SUCCESS,14-02-2026 09:13
TXN0000694,CUST004056,BILL PAY,1276.6,FAILED,01/30/2026 03:23 AM
TXN0000695,CUST001805,,286.46,SUCCESS,2026-03-06 08:34:08
TXN0000696,CUST001814,IMPS,300.22,SUCCESS,26-03-2026 19:45
TXN0000697,CUST001634,BILL PAY,149.51,SUCCESS,2026-07-25 20:33:55
TXN0000698,CUST002424,imps,-289.6,SUCCESS,2026-01-01 04:27:08
TXN0000699,CUST001935,Upi,466.87,Success,03/01/2026 21:07:12
TXN0000700,CUST002613,upi,2972.89,Success,2026-04-26 22:50:21
TXN0000701,CUST004330,UPI,244.1,SUCCESS,2026-06-01 20:22:46
TXN0000702,CUST004216,BILL_PAY,8727.02,success,23-03-2026 20:59
TXN0000703,CUST000119,UPI,1423.01,SUCCESS,26/04/2026 00:30:43
TXN0000704,CUST003580,Neft,1092.87,success,2026-02-11 15:04:58
