event_id,customer_id,channel_type,action_performed,event_timestamp
EVT0000347,CUST003587,NET_BANKING,LOGOUT,03/19/2026 03:39 AM
EVT0000348,CUST002885,NET BANKING, LOGOUT,2026-05-10 11:45:05
EVT0000349,CUST005184,MOBILE_APP,LOGIN,02/16/2026 09:32 AM
EVT0000350,CUST004993,MOBILE_APP,LOGOUT,2026-04-03 16:04:36
EVT0000351,CUST003029,NET_BANKING,VIEW_BALANCE,2026-05-06 07:44:28
EVT0000352,CUST000565,MOBILE APP, LOGOUT,25-06-2026 02:05
EVT0000353,CUST004188,NET_BANKING,Initiate_Transfer,08/05/2026 03:01:28
EVT0000354,CUST000977,mobile_app,login,2026-05-30 18:21:59
EVT0000355,CUST003809,Net_Banking,INITIATE_TRANSFER,11/07/2026 09:16:02
EVT0000356,CUST000926,net_banking,LOGOUT,2026-02-01 11:55:44
EVT0000357,CUST000646,MOBILE_APP,VIEW_BALANCE,2026-06-04 23:40:14
EVT0000358,CUST002320,NET_BANKING,LOGIN ,2026-01-17 09:43:37
EVT0000359,CUST002227,MOBILE_APP,INITIATE_TRANSFER,24/04/2026 08:16:26
EVT0000360,CUST000817,mobile_app,VIEW_BALANCE,26/01/2026 07:39:36
EVT0000361,CUST005187,net_banking,LOGOUT,2026-04-13 16:13:53
EVT0000362,CUST003953,net_banking,VIEW_BALANCE,
EVT0000363,CUST004138,net_banking,Logout,2026-05-13 16:31:29
EVT0000364,CUST001369,net_banking,Initiate_Transfer,2026-04-09 12:49:42
EVT0000365,CUST005192,Net_Banking,LOGIN ,2026-07-31 05:53:08
EVT0000366,CUST003730,NET BANKING,VIEW_BALANCE,22-07-2026 08:24
EVT0000367,CUST000406,mobile_app,VIEW_BALANCE,21-05-2026 01:51
EVT0000368,CUST003471,MOBILE_APP,INITIATE_TRANSFER,2026-07-19 22:01:39
EVT0000369,CUST002749,NET BANKING,INITIATE_TRANSFER,25-03-2026 23:14
EVT0000370,CUST000068,NET_BANKING,LOGOUT,01/31/2026 09:19 PM
EVT0000371,CUST004059,Mobile_App, LOGOUT,2026-05-01 09:42:24
EVT0000372,CUST004799,Mobile_App,INITIATE_TRANSFER,03-01-2026 14:02
EVT0000373,CUST004685,MOBILE_APP,VIEW_BALANCE,2026-01-16 10:20:09
EVT0000374,CUST003186,NET BANKING,LOGOUT,19/04/2026 14:01:45
EVT0000375,CUST004081,Mobile_App, LOGOUT,05/02/2026 05:54 AM
EVT0000376,CUST000970,Mobile_App,VIEW_BALANCE,11/03/2026 05:22:49
EVT0000377,CUST000262,Mobile_App, LOGOUT,11/05/2026 21:05:09
EVT0000378,CUST004520,net_banking,view_balance,2026-01-11 22:05:52
EVT0000379,CUST000791,MOBILE_APP,LOGOUT,2026-04-17 16:36:05
EVT0000380,CUST004155,Net_Banking,LOGIN ,26-01-2026 18:12
EVT0000381,CUST001667,mobile_app,VIEW_BALANCE,2026-03-27 05:33:44
EVT0000382,CUST004852,NET_BANKING,VIEW_BALANCE,2026-07-17 21:44:34
EVT0000383,CUST002012,mobile_app,VIEW_BALANCE,10/07/2026 01:51:30
EVT0000384,CUST000802,mobile_app, LOGOUT,06/23/2026 07:08 AM
EVT0000385,CUST000578,Mobile_App,logout,2026-02-16 07:03:16
EVT0000386,CUST002588,MOBILE APP,LOGOUT,2026-06-30 10:38:24
EVT0000387,CUST000912,MOBILE APP,LOGIN ,31-03-2026 12:30
EVT0000388,CUST002200,MOBILE_APP,LOGIN ,2026-03-29 06:21:02
EVT0000389,CUST004442,Net_Banking,View_Balance,24/01/2026 14:26:56
EVT0000390,CUST004171,NET BANKING,Login,21-05-2026 17:48
EVT0000391,CUST001468,net_banking,initiate_transfer,30-03-2026 08:30
EVT0000392,CUST004592,Mobile_App,VIEW_BALANCE,02/03/2026 08:07 PM
EVT0000393,CUST001638,mobile_app,view_balance,2026-01-21 04:01:11
EVT0000394,CUST002452,Net_Banking,LOGIN,2026-04-26 04:55:02
EVT0000395,CUST002921,MOBILE APP,Login,2026-07-16 20:06:50
EVT0000396,CUST002262,MOBILE APP,,2026-05-02 14:35:14
EVT0000397,CUST003665,MOBILE_APP,login,2026-04-22 01:26:00
EVT0000398,CUST001247,MOBILE_APP,initiate_transfer,2026-04-23 18:59:29
EVT0000399,CUST001256,MOBILE_APP,Initiate_Transfer,10/06/2026 23:56:17
EVT0000400,CUST003446,NET_BANKING,LOGOUT,27/01/2026 01:31:42
EVT0000401,CUST003070,net_banking,INITIATE_TRANSFER,07/25/2026 05:59 AM
EVT0000402,CUST002808,NET BANKING,view_balance,2026-02-09 22:23:38
EVT0000403,CUST004558,net_banking,login,2026-02-01 09:51:03
EVT0000404,CUST002696,Mobile_App,LOGIN ,2026-06-16 17:42:28
EVT0000405,CUST003822,NET_BANKING,LOGOUT,2026-07-05 04:17:29
EVT0000406,CUST001449,MOBILE_APP,Login,28-01-2026 04:12
EVT0000407,CUST000366,Net_Banking,INITIATE_TRANSFER,17/03/2026 05:19:11
EVT0000408,CUST004440,NET_BANKING,initiate_transfer,2026-02-01 23:00:05
EVT0000409,CUST003768,NET_BANKING,view_balance,2026-06-14 11:47:30
EVT0000410,CUST002254,NET_BANKING,view_balance,24/05/2026 18:31:46
EVT0000411,CUST001286,mobile_app,VIEW_BALANCE,01/21/2026 06:33 AM
EVT0000412,CUST001902,NET_BANKING,initiate_transfer,2026-01-13 02:10:52
EVT0000413,CUST003228,MOBILE APP,LOGIN,01-06-2026 16:53
EVT0000414,CUST001574,NET BANKING,INITIATE_TRANSFER,2026-04-07 22:41:21
EVT0000415,CUST002310,NET BANKING,View_Balance,18-02-2026 09:02
EVT0000416,CUST000925,MOBILE_APP,LOGOUT,20-02-2026 12:52
EVT0000417,CUST001844,mobile_app,LOGIN,2026-07-03 09:54:25
EVT0000418,CUST002340,NET_BANKING,Initiate_Transfer,2026-05-17 15:48:15
EVT0000419,CUST000924,mobile_app,login,03-03-2026 10:01
EVT0000420,CUST005031,Mobile_App,login,03/07/2026 07:06:41
EVT0000421,CUST004629,net_banking,view_balance,2026-01-01 05:05:44
EVT0000422,CUST002568,Net_Banking,INITIATE_TRANSFER,2026-05-24 14:10:52
EVT0000423,CUST001701,mobile_app,INITIATE_TRANSFER,2026-04-10 07:20:22
EVT0000424,CUST003902,MOBILE_APP, LOGOUT,2026-01-29 09:29:00
EVT0000425,CUST001984,NET BANKING,LOGIN,02/25/2026 08:14 PM
EVT0000426,CUST004186,NET_BANKING,LOGIN,2026-01-07 13:15:44
EVT0000427,CUST001934,NET_BANKING,INITIATE_TRANSFER,2026-07-11 21:06:20
EVT0000428,CUST004095,mobile_app,logout,
EVT0000429,CUST004682,MOBILE_APP,Login,08-07-2026 02:42
EVT0000430,CUST002684,Mobile_App,Initiate_Transfer,08-06-2026 21:29
EVT0000431,CUST002705,NET_BANKING,login,2026-05-21 14:01:36
EVT0000432,CUST004909,mobile_app,INITIATE_TRANSFER,2026-02-07 07:34:20
EVT0000433,CUST002148,MOBILE APP,initiate_transfer,22-05-2026 04:10
EVT0000434,CUST000963,Net_Banking,login,05-04-2026 17:55
EVT0000435,CUST001069,mobile_app,LOGOUT,2026-06-26 18:01:00
EVT0000436,CUST004524,NET BANKING,Logout,07-02-2026 06:40
EVT0000437,CUST004480,NET_BANKING,VIEW_BALANCE,13-05-2026 10:10
EVT0000438,CUST003878,NET_BANKING,INITIATE_TRANSFER,18/03/2026 07:51:47
EVT0000439,CUST005080,MOBILE_APP,Logout,2026-01-09 08:33:34
EVT0000440,CUST001409,mobile_app,INITIATE_TRANSFER,2026-01-12 05:59:38
EVT0000441,CUST001455,NET_BANKING,LOGIN,01/03/2026 16:18:27
EVT0000442,CUST000447,MOBILE_APP,VIEW_BALANCE,03-05-2026 11:53
EVT0000443,CUST003619,NET_BANKING,View_Balance,2026-03-18 13:59:11
EVT0000444,CUST004352,MOBILE_APP,INITIATE_TRANSFER,2026-05-08 02:50:42
EVT0000445,CUST000561,MOBILE APP,VIEW_BALANCE,2026-07-06 11:25:44
EVT0000446,CUST004600,MOBILE_APP,VIEW_BALANCE,19-03-2026 05:05
EVT0000447,CUST003403,NET_BANKING,LOGIN,22/06/2026 00:25:51
EVT0000448,CUST001463,Mobile_App,LOGIN ,2026-02-01 01:27:12
EVT0000449,CUST003781,Mobile_App,INITIATE_TRANSFER,25/01/2026 13:12:00
EVT0000450,CUST002645,Mobile_App,View_Balance,2026-01-30 10:36:44
EVT0000451,CUST004127,Net_Banking,view_balance,2026-01-17 03:14:46
EVT0000452,CUST003974,,Login,2026-04-04 10:41:55
EVT0000453,CUST000881,MOBILE_APP,Login,29-05-2026 03:15
EVT0000454,CUST000991,Net_Banking,LOGIN,30-03-2026 07:16
EVT0000455,CUST001962,NET BANKING,view_balance,03/30/2026 11:35 AM
EVT0000456,CUST002468,NET BANKING,Login,31-03-2026 03:36
EVT0000457,CUST002523,,login,19-05-2026 06:37
EVT0000458,CUST003090,NET_BANKING,Initiate_Transfer,2026-01-29 08:57:51
EVT0000459,CUST003689,NET_BANKING,login,2026-05-21 03:19:20
EVT0000460,CUST003551,mobile_app,LOGOUT,2026-04-21 16:57:06
EVT0000461,CUST002048,mobile_app,INITIATE_TRANSFER,2026-07-25 10:00:05
EVT0000462,CUST002637,NET BANKING, LOGOUT,15/02/2026 05:14:22
EVT0000463,CUST000006,MOBILE APP,initiate_transfer,24-01-2026 14:25
EVT0000464,CUST004300,Mobile_App,INITIATE_TRANSFER,2026-04-12 19:28:59
EVT0000465,CUST001378,net_banking,View_Balance,2026-07-22 20:14:13
EVT0000466,CUST004377,MOBILE_APP,INITIATE_TRANSFER,11/05/2026 22:43:00
EVT0000467,CUST005057,mobile_app,LOGOUT,27-07-2026 03:33
EVT0000468,CUST003372,mobile_app,LOGIN,05/04/2026 04:16:27
EVT0000469,CUST005126,NET BANKING, LOGOUT,23-07-2026 16:28
EVT0000470,CUST004683,MOBILE_APP,logout,05-05-2026 02:25
EVT0000471,CUST000425,mobile_app,INITIATE_TRANSFER,2026-04-16 14:09:19
EVT0000472,CUST003235,Mobile_App,login,01/11/2026 05:10 AM
EVT0000473,CUST002977,NET_BANKING,LOGOUT,2026-04-13 06:23:06
EVT0000474,CUST002156,MOBILE APP,INITIATE_TRANSFER,2026-02-10 10:40:05
EVT0000475,CUST001564,NET BANKING,VIEW_BALANCE,2026-01-06 18:47:12
EVT0000476,CUST001595,MOBILE_APP,View_Balance,07/24/2026 02:40 PM
EVT0000477,CUST000161,NET BANKING,INITIATE_TRANSFER,2026-02-01 23:50:42
EVT0000478,CUST002407,net_banking,initiate_transfer,26/03/2026 18:11:44
EVT0000479,CUST000255,mobile_app,VIEW_BALANCE,26/02/2026 05:01:39
EVT0000480,CUST000283,MOBILE_APP,view_balance,2026-03-09 09:26:57
EVT0000481,CUST003487,NET BANKING,Logout,10-02-2026 09:09
EVT0000482,CUST004914,NET_BANKING,login,2026-07-01 01:41:29
EVT0000483,CUST004217,NET BANKING,VIEW_BALANCE,
EVT0000484,CUST005185,mobile_app,LOGIN,2026-06-28 02:01:06
EVT0000485,CUST004842,mobile_app,login,2026-05-21 00:05:32
EVT0000486,CUST004308,mobile_app,login,2026-06-25 00:32:35
EVT0000487,CUST002796,mobile_app,INITIATE_TRANSFER,07/05/2026 09:27 PM
EVT0000488,CUST003433,NET_BANKING,View_Balance,2026-04-17 02:24:40
EVT0000489,CUST001500,Net_Banking,LOGIN,2026-06-25 17:59:00
EVT0000490,CUST003578,NET_BANKING,LOGIN,2026-07-17 02:43:55
EVT0000491,CUST004259,MOBILE_APP,LOGOUT,2026-06-02 13:20:18
EVT0000492,CUST003645,MOBILE_APP, LOGOUT,23-07-2026 21:42
EVT0000493,CUST001093,NET BANKING,LOGOUT,2026-03-27 02:07:50
EVT0000494,CUST003886,NET_BANKING,LOGIN,27/07/2026 02:07:20
EVT0000495,CUST002979,MOBILE_APP,initiate_transfer,24-02-2026 02:30
EVT0000496,CUST001478,NET_BANKING, LOGOUT,14/06/2026 08:08:53
EVT0000497,CUST002928,Net_Banking,Login,02-02-2026 13:46
EVT0000498,CUST003626,NET BANKING,view_balance,2026-06-11 04:10:29
EVT0000499,CUST000645,Mobile_App,logout,2026-04-27 19:54:16
EVT0000500,CUST001116,MOBILE_APP,LOGIN ,2026-05-27 23:53:10
EVT0000501,CUST004841,MOBILE_APP,view_balance,2026-03-10 12:36:41
EVT0000502,CUST000691,MOBILE_APP,LOGIN,2026-06-10 06:41:53
EVT0000503,CUST002355,NET BANKING,view_balance,2026-04-19 09:48:16
EVT0000504,CUST002375,net_banking,Initiate_Transfer,2026-06-19 00:02:59
EVT0000505,CUST003741,NET_BANKING,VIEW_BALANCE,2026-02-12 20:44:18
EVT0000506,CUST004800,Net_Banking,view_balance,2026-03-09 10:02:15
EVT0000507,CUST000091,NET_BANKING,Initiate_Transfer,04/16/2026 07:06 AM
EVT0000508,CUST000946,MOBILE_APP,VIEW_BALANCE,2026-01-17 13:11:27
EVT0000509,CUST004593,Mobile_App,logout,07/07/2026 03:23 AM
EVT0000510,CUST005112,MOBILE APP,Logout,2026-01-20 21:37:51
EVT0000511,CUST000960,NET BANKING,Logout,2026-02-14 18:33:20
EVT0000512,CUST000033,Mobile_App,LOGIN,14-06-2026 02:18
EVT0000513,CUST002174,NET_BANKING,login,01/02/2026 06:01 PM
EVT0000514,CUST000578,NET_BANKING,view_balance,2026-04-07 09:04:22
EVT0000515,CUST003193,NET BANKING,INITIATE_TRANSFER,2026-07-04 21:01:20
EVT0000516,CUST002535,MOBILE_APP,Initiate_Transfer,2026-04-03 11:44:02
EVT0000517,CUST002364,MOBILE_APP,LOGOUT,2026-05-21 02:16:38
EVT0000518,CUST004267,NET BANKING,VIEW_BALANCE,01/03/2026 20:11:49
EVT0000519,CUST001014,MOBILE APP,INITIATE_TRANSFER,2026-07-12 12:39:10
EVT0000520,CUST003168,MOBILE APP,INITIATE_TRANSFER,28-03-2026 20:53
EVT0000521,CUST005172,Mobile_App,View_Balance,2026-02-26 12:20:36
EVT0000522,CUST001134,mobile_app,LOGOUT,07-04-2026 02:14
EVT0000523,CUST001934,mobile_app,VIEW_BALANCE,2026-06-23 00:22:20
EVT0000524,CUST002900,Mobile_App,login,16/07/2026 23:36:19
EVT0000525,CUST004224,MOBILE APP,View_Balance,2026-02-25 06:01:04
EVT0000526,CUST001398,NET_BANKING,Logout,19-07-2026 03:11
EVT0000527,CUST000256,MOBILE APP,INITIATE_TRANSFER,10-03-2026 10:20
EVT0000528,CUST003595,NET_BANKING,Initiate_Transfer,2026-05-02 01:04:32
EVT0000529,CUST001155,NET_BANKING, LOGOUT,2026-03-31 18:19:55
EVT0000530,CUST004367,MOBILE_APP,Initiate_Transfer,23-06-2026 17:59
EVT0000531,CUST001794,NET BANKING,VIEW_BALANCE,2026-01-30 15:35:10
EVT0000532,CUST003190,NET_BANKING,Logout,29-05-2026 01:18
EVT0000533,CUST003644,net_banking,LOGOUT,2026-07-05 22:56:58
EVT0000534,CUST000712,MOBILE_APP,VIEW_BALANCE,06-03-2026 19:34
EVT0000535,CUST003047,NET_BANKING,Initiate_Transfer,22-01-2026 08:56
EVT0000536,CUST002134,MOBILE_APP,LOGOUT,2026-02-23 22:22:11
EVT0000537,CUST001050,MOBILE_APP,LOGOUT,07/29/2026 05:48 PM
EVT0000538,CUST005167,NET_BANKING, LOGOUT,
EVT0000539,CUST003938,MOBILE APP,Logout,2026-07-29 16:04:29
EVT0000540,CUST004874,Net_Banking,LOGIN ,09-05-2026 22:41
EVT0000541,CUST000708,MOBILE_APP,INITIATE_TRANSFER,2026-03-15 19:16:46
EVT0000542,CUST002006,mobile_app,view_balance,14-07-2026 10:16
EVT0000543,CUST001029,MOBILE_APP,login,2026-03-18 13:53:11
EVT0000544,CUST003212,MOBILE_APP,logout,02/13/2026 01:15 AM
EVT0000545,CUST003157,Net_Banking,INITIATE_TRANSFER,11-06-2026 07:22
EVT0000546,CUST004874,NET BANKING,LOGIN,
EVT0000547,CUST001535,mobile_app,LOGIN ,2026-07-26 08:39:03
EVT0000548,CUST001555,MOBILE_APP,initiate_transfer,01/09/2026 07:58 AM
EVT0000549,CUST004242,MOBILE_APP,Login,2026-04-16 18:52:47
EVT0000550,CUST001187,mobile_app,LOGIN,2026-07-11 02:07:31
EVT0000551,CUST004577,MOBILE APP,VIEW_BALANCE,
EVT0000552,CUST003400,MOBILE APP,initiate_transfer,04/20/2026 07:50 AM
EVT0000553,CUST000276,net_banking,logout,2026-04-04 14:57:17
EVT0000554,CUST004944,Net_Banking,INITIATE_TRANSFER,2026-03-25 09:15:08
EVT0000555,CUST001953,mobile_app,LOGOUT,2026-05-15 09:43:58
EVT0000556,CUST001249,MOBILE_APP,Logout,17/04/2026 02:49:43
EVT0000557,CUST002126,MOBILE_APP,INITIATE_TRANSFER,04-01-2026 12:39
EVT0000558,CUST000670,NET BANKING,LOGOUT,2026-07-08 07:38:16
EVT0000559,CUST002590,Net_Banking,view_balance,2026-02-16 04:39:06
EVT0000560,CUST001735,MOBILE_APP,initiate_transfer,2026-02-19 03:09:03
EVT0000561,CUST001902,NET BANKING,View_Balance,24-02-2026 23:55
EVT0000562,CUST002390,MOBILE_APP,LOGIN,04/17/2026 04:11 PM
EVT0000563,CUST000045,net_banking,initiate_transfer,05-01-2026 21:06
EVT0000564,CUST005180,Mobile_App,Logout,2026-03-08 23:35:39
EVT0000565,CUST001922,MOBILE APP,login,2026-04-12 11:21:28
EVT0000566,CUST000086,mobile_app,Logout,2026-05-15 04:47:29
EVT0000567,CUST003649,net_banking,initiate_transfer,26/05/2026 21:26:45
EVT0000568,CUST002671,net_banking, LOGOUT,2026-06-18 03:57:13
EVT0000569,CUST000329,MOBILE APP,logout,09-06-2026 10:58
EVT0000570,CUST004463,Mobile_App,initiate_transfer,2026-04-25 08:22:58
EVT0000571,CUST004576,MOBILE_APP,view_balance,2026-07-18 17:31:19
EVT0000572,CUST001305,MOBILE_APP,INITIATE_TRANSFER,01/18/2026 10:58 PM
EVT0000573,CUST003004,Mobile_App,LOGOUT,2026-07-04 13:48:13
EVT0000574,CUST003724,MOBILE_APP,LOGIN,2026-01-20 00:20:26
EVT0000575,CUST001645,mobile_app,LOGIN,20/02/2026 13:17:27
EVT0000576,CUST001599,MOBILE_APP,INITIATE_TRANSFER,
EVT0000577,CUST003517,mobile_app,LOGIN,28-01-2026 12:12
EVT0000578,CUST002259,mobile_app,Logout,2026-06-18 03:06:09
EVT0000579,CUST000270,Net_Banking,INITIATE_TRANSFER,2026-06-05 20:03:38
EVT0000580,CUST003904,mobile_app,VIEW_BALANCE,2026-02-16 08:01:22
EVT0000581,CUST003686,NET BANKING,,2026-07-25 17:18:55
EVT0000582,CUST000459,NET BANKING,initiate_transfer,2026-03-22 08:57:43
EVT0000583,CUST001526,Mobile_App,VIEW_BALANCE,2026-06-02 13:16:36
EVT0000584,CUST003383,MOBILE_APP,login,2026-04-06 17:25:28
EVT0000585,CUST003435,MOBILE_APP,,2026-01-06 11:31:50
EVT0000586,CUST003536,MOBILE_APP,VIEW_BALANCE,19-04-2026 04:23
EVT0000587,CUST002243,NET BANKING,login,2026-01-17 22:49:19
EVT0000588,CUST004994,mobile_app,View_Balance,2026-05-10 09:11:50
EVT0000589,CUST000880,Net_Banking,LOGIN ,2026-01-15 19:58:26
EVT0000590,CUST003405,,login,31/01/2026 08:29:29
EVT0000591,CUST001011,MOBILE_APP,View_Balance,2026-03-09 00:28:54
EVT0000592,CUST001799,MOBILE_APP,Logout,26-05-2026 10:29
EVT0000593,CUST002474,net_banking,INITIATE_TRANSFER,09-06-2026 06:28
EVT0000594,CUST005016,Mobile_App,INITIATE_TRANSFER,08-04-2026 23:33
EVT0000595,CUST005002,,LOGIN,2026-01-25 02:33:04
EVT0000596,CUST005052,MOBILE_APP,LOGOUT,01/20/2026 11:18 PM
EVT0000597,CUST004987,Net_Banking,LOGIN,13-02-2026 22:43
EVT0000598,CUST005084,net_banking,LOGOUT,09-06-2026 02:05
EVT0000599,CUST002796,NET_BANKING,logout,06/10/2026 02:10 AM
EVT0000600,CUST001153,NET_BANKING,VIEW_BALANCE,12-02-2026 10:02
EVT0000601,CUST002252,MOBILE_APP,initiate_transfer,2026-07-09 00:12:25
EVT0000602,CUST001725,NET BANKING,INITIATE_TRANSFER,14-04-2026 12:40
EVT0000603,CUST002758,MOBILE_APP,view_balance,23-02-2026 05:25
EVT0000604,CUST002185,MOBILE_APP,VIEW_BALANCE,2026-05-15 14:56:44
EVT0000605,CUST004124,NET_BANKING,view_balance,2026-03-07 09:36:11
EVT0000606,CUST001724,MOBILE_APP,Initiate_Transfer,2026-07-01 00:45:36
EVT0000607,CUST001312,NET_BANKING,View_Balance,06/03/2026 12:23:15
EVT0000608,CUST000537,NET_BANKING,LOGIN,2026-05-01 16:51:42
EVT0000609,CUST003704,Mobile_App,VIEW_BALANCE,2026-03-09 13:15:34
EVT0000610,CUST002574,MOBILE APP,INITIATE_TRANSFER,06/03/2026 19:50:36
EVT0000611,CUST000628,MOBILE APP,view_balance,2026-07-18 05:35:23
EVT0000612,CUST003590,NET BANKING,initiate_transfer,2026-04-20 04:06:55
EVT0000613,CUST000051,MOBILE_APP,LOGIN ,2026-07-08 18:12:29
EVT0000614,CUST004903,MOBILE_APP,View_Balance,2026-02-14 16:38:00
EVT0000615,CUST000168,mobile_app,login,08/03/2026 17:04:23
EVT0000616,CUST004705,Net_Banking,login,2026-01-29 19:23:02
EVT0000617,CUST005087,mobile_app,INITIATE_TRANSFER,2026-06-15 07:40:15
EVT0000618,CUST002291,MOBILE_APP,logout,2026-01-27 16:04:16
EVT0000619,CUST003646,NET_BANKING,Initiate_Transfer,06-02-2026 08:27
EVT0000620,CUST003505,MOBILE_APP,Login,08-03-2026 20:46
EVT0000621,CUST003032,MOBILE APP,LOGIN,17-04-2026 14:38
EVT0000622,CUST004767,net_banking,logout,08/06/2026 07:45:18
EVT0000623,CUST000955,net_banking,LOGIN,2026-03-02 22:10:21
EVT0000624,CUST003893,mobile_app,logout,03/07/2026 19:54:19
EVT0000625,CUST002715,NET_BANKING,View_Balance,2026-03-31 04:40:16
EVT0000626,CUST000589,net_banking,view_balance,2026-07-08 09:01:02
EVT0000627,CUST000233,NET_BANKING,VIEW_BALANCE,15-02-2026 12:52
EVT0000628,CUST000382,MOBILE APP,LOGIN,2026-07-24 16:28:56
EVT0000629,CUST002240,NET_BANKING,,07/05/2026 17:26:00
EVT0000630,CUST003811,MOBILE_APP,LOGIN,09-04-2026 13:13
EVT0000631,CUST004755,MOBILE APP,initiate_transfer,2026-04-28 11:59:32
EVT0000632,CUST002258,NET BANKING,logout,16/03/2026 15:13:31
EVT0000633,CUST000388,MOBILE_APP,view_balance,2026-05-14 14:54:20
EVT0000634,CUST000294,Mobile_App,login,2026-07-30 01:02:45
EVT0000635,CUST004313,mobile_app,initiate_transfer,05/19/2026 12:16 AM
EVT0000636,CUST001820,MOBILE_APP,view_balance,2026-06-22 05:08:52
EVT0000637,CUST003887,net_banking,INITIATE_TRANSFER,2026-05-25 19:44:12
EVT0000638,CUST003322,NET_BANKING, LOGOUT,2026-06-25 07:59:13
EVT0000639,CUST002735,net_banking,INITIATE_TRANSFER,2026-03-04 00:36:23
EVT0000640,CUST001387,MOBILE_APP,VIEW_BALANCE,22-07-2026 12:15
EVT0000641,CUST000599,MOBILE_APP,INITIATE_TRANSFER,02/10/2026 08:21 PM
EVT0000642,CUST000297,MOBILE_APP,View_Balance,20-02-2026 15:41
EVT0000643,CUST000506,NET_BANKING,Logout,07-02-2026 21:42
EVT0000644,CUST001660,Mobile_App,,15/06/2026 17:25:14
EVT0000645,CUST003699,MOBILE_APP,LOGIN,28-03-2026 16:56
EVT0000646,CUST004566,net_banking,Logout,2026-06-01 04:13:43
EVT0000647,CUST000017,NET_BANKING, LOGOUT,2026-02-22 22:32:38
EVT0000648,CUST000456,NET BANKING,Logout,07/14/2026 12:34 AM
EVT0000649,CUST003622,NET_BANKING,initiate_transfer,2026-02-03 21:35:09
EVT0000650,CUST002363,Mobile_App,Logout,2026-04-23 22:36:16
EVT0000651,CUST001684,MOBILE APP,initiate_transfer,2026-06-13 02:09:24
EVT0000652,CUST001930,MOBILE APP,,07/20/2026 10:35 PM
EVT0000653,CUST003622,NET_BANKING,INITIATE_TRANSFER,2026-02-12 05:18:26
EVT0000654,CUST004956,NET_BANKING, LOGOUT,29-07-2026 23:49
EVT0000655,CUST002611,mobile_app,LOGIN,2026-03-04 23:06:23
EVT0000656,CUST003816,mobile_app,VIEW_BALANCE,23/01/2026 00:10:26
EVT0000657,CUST002048,MOBILE_APP,VIEW_BALANCE,27-06-2026 06:03
EVT0000658,CUST000652,MOBILE_APP,LOGOUT,2026-05-31 12:07:41
EVT0000659,CUST004912,net_banking, LOGOUT,17-06-2026 14:42
EVT0000660,CUST004295,mobile_app,logout,2026-04-16 04:25:10
EVT0000661,CUST001424,Net_Banking,LOGIN,03/04/2026 06:10 PM
EVT0000662,CUST001131,NET_BANKING,VIEW_BALANCE,17-02-2026 21:31
EVT0000663,CUST000156,NET_BANKING,login,04/09/2026 03:15 AM
EVT0000664,CUST004540,NET_BANKING,LOGOUT,
EVT0000665,CUST002460,NET_BANKING,LOGOUT,2026-05-27 14:59:53
EVT0000666,CUST002040,NET_BANKING,initiate_transfer,2026-05-23 12:47:23
EVT0000667,CUST004980,mobile_app,LOGIN,2026-07-16 12:07:23
EVT0000668,CUST004616,MOBILE APP,view_balance,2026-04-14 06:52:55
EVT0000669,CUST000661,mobile_app,LOGIN ,2026-02-22 10:32:39
EVT0000670,CUST003991,net_banking,INITIATE_TRANSFER,03/24/2026 03:47 PM
EVT0000671,CUST005133,NET_BANKING,view_balance,04/30/2026 06:33 AM
EVT0000672,CUST003401,net_banking,Login,2026-03-20 12:05:02
EVT0000673,CUST005026,NET_BANKING,LOGOUT,2026-06-07 17:03:44
EVT0000674,CUST003284,Net_Banking,initiate_transfer,2026-05-03 11:25:07
EVT0000675,CUST000965,MOBILE_APP,logout,18-01-2026 05:27
EVT0000676,CUST004064,MOBILE APP,LOGIN,
EVT0000677,CUST004850,MOBILE_APP,login,23/01/2026 17:41:42
EVT0000678,CUST004864,NET_BANKING,LOGOUT,2026-02-27 03:31:54
EVT0000679,CUST003890,NET_BANKING,INITIATE_TRANSFER,
EVT0000680,CUST001298,NET BANKING,LOGOUT,2026-01-22 14:21:46
EVT0000681,CUST001677,Net_Banking,Initiate_Transfer,22-01-2026 02:59
EVT0000682,CUST000150,NET_BANKING,initiate_transfer,2026-01-09 16:41:37
EVT0000683,CUST000869,NET BANKING,INITIATE_TRANSFER,09-01-2026 18:37
EVT0000684,CUST002239,Mobile_App,INITIATE_TRANSFER,07/11/2026 12:34 AM
EVT0000685,CUST004735,NET_BANKING,VIEW_BALANCE,16-02-2026 14:39
EVT0000686,CUST002257,Mobile_App,Logout,2026-05-06 13:33:54
EVT0000687,CUST003492,MOBILE_APP,VIEW_BALANCE,09/05/2026 12:18:49
EVT0000688,CUST004886,mobile_app,INITIATE_TRANSFER,07/02/2026 18:21:45
EVT0000689,CUST000533,NET BANKING,LOGIN ,2026-06-01 04:08:44
EVT0000690,CUST004575,NET_BANKING,VIEW_BALANCE,28/03/2026 08:13:32
EVT0000691,CUST003804,net_banking,LOGIN,2026-07-17 09:40:24
EVT0000692,CUST002054,Net_Banking,LOGIN ,26-04-2026 04:15
EVT0000693,CUST004938,Mobile_App,LOGIN ,24-02-2026 13:59
EVT0000694,CUST001897,Net_Banking,Login,13-01-2026 06:20
EVT0000695,CUST004880,MOBILE_APP,LOGIN,2026-05-11 02:19:25
EVT0000696,CUST005152,Mobile_App,logout,03/11/2026 01:27 AM
